price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,year,day
649000.0,4,2.5,2730,4847,2.0,0,0,3,9,0,2008,0,98126,47.549,-122.374,1250,2014,2
457000.0,2,2.5,1380,1329,2.0,0,0,3,8,330,2008,0,98117,47.6903,-122.37,1360,2014,4
453000.0,3,3.0,2330,4284,2.0,0,0,3,9,410,2004,0,98108,47.5547,-122.308,2330,2014,5
329780.0,3,2.5,1730,3600,2.0,0,0,3,8,0,2014,0,98146,47.5014,-122.34,2030,2014,0
1050000.0,2,2.5,2350,2390,3.0,0,2,3,10,350,2007,0,98144,47.5999,-122.286,1950,2014,2
1300000.0,3,2.5,3350,7752,1.0,0,0,3,9,1170,2009,0,98008,47.6263,-122.099,2570,2014,4
607500.0,3,3.25,1530,1612,3.0,0,0,3,8,0,2006,0,98107,47.6706,-122.378,1530,2014,3
278000.0,2,2.25,1610,1968,2.0,0,0,4,7,0,1979,0,98056,47.5184,-122.196,1950,2015,4
270000.0,3,2.0,1300,1920,2.0,0,0,3,8,450,2006,0,98126,47.5183,-122.376,1300,2014,3
1300000.0,4,3.5,3590,5334,2.0,0,2,3,9,450,2006,0,98115,47.6763,-122.267,2100,2015,3
778983.0,4,2.5,2490,5647,2.0,0,0,3,8,0,2014,0,98052,47.7043,-122.114,2970,2014,0
221000.0,3,2.5,1320,1780,2.0,0,0,3,7,440,2005,0,98118,47.528,-122.269,3040,2014,2
338800.0,4,2.25,1800,2752,2.0,0,0,3,8,0,2014,0,98106,47.5165,-122.346,1800,2014,3
834995.0,5,1.5,3360,5225,2.0,0,0,3,9,0,2014,0,98074,47.6072,-122.053,3230,2014,0
575000.0,3,3.5,2514,1559,2.0,0,0,3,8,490,2007,0,98034,47.7044,-122.209,2090,2014,4
649000.0,4,2.75,3130,9711,2.0,0,0,3,9,0,2014,0,98059,47.4823,-122.124,1570,2014,1
625000.0,2,2.25,1390,916,2.0,0,0,3,8,225,2007,0,98122,47.6168,-122.314,1415,2014,3
611000.0,3,2.5,2134,1984,2.5,0,0,3,8,0,2008,0,98027,47.5402,-122.027,2170,2014,4
300000.0,3,2.5,1741,5701,2.0,0,0,3,8,0,2012,0,98030,47.379,-122.184,2002,2015,1
577000.0,3,2.5,2560,5238,2.0,0,0,3,8,0,2001,0,98053,47.6887,-122.04,2560,2014,0
349990.0,4,2.5,2220,3561,2.0,0,0,3,8,0,2014,0,98038,47.3561,-122.063,2530,2014,0
378000.0,2,1.5,980,853,2.0,0,0,3,7,160,2009,0,98144,47.5925,-122.295,1130,2015,5
313200.0,3,2.5,1950,4197,2.0,0,0,3,7,0,2013,0,98042,47.3613,-122.081,2300,2015,3
252500.0,2,1.5,1110,986,2.0,0,0,3,7,160,2009,0,98118,47.5427,-122.272,1110,2015,2
308000.0,3,2.5,1250,1150,2.0,0,0,3,8,170,2009,0,98106,47.5582,-122.363,1250,2015,3
803100.0,4,2.5,3310,5404,2.0,0,0,3,9,0,2004,0,98052,47.6635,-122.083,2600,2014,3
415000.0,4,2.5,2020,5501,2.0,0,0,3,7,0,2010,0,98059,47.4937,-122.15,2020,2014,2
785000.0,4,3.5,3310,4850,2.0,0,0,3,9,0,2010,0,98053,47.6954,-122.022,3320,2014,3
499950.0,4,2.5,2798,4473,2.0,0,0,3,9,0,2012,0,98055,47.4295,-122.205,2358,2014,2
216000.0,4,2.5,1847,8000,2.0,0,0,3,7,0,2008,0,98001,47.2874,-122.257,1767,2015,1
380000.0,4,2.5,2420,4981,2.0,0,0,3,9,0,2009,0,98038,47.3785,-122.023,2420,2015,3
345000.0,4,2.5,2020,3600,2.0,0,0,3,7,0,2012,0,98038,47.3535,-122.017,2210,2014,3
456500.0,4,2.5,2400,6811,2.0,0,0,3,8,0,2007,0,98059,47.4959,-122.15,2710,2014,1
382495.0,3,2.5,1760,5390,1.0,0,0,3,8,0,2014,0,98038,47.3482,-122.042,2310,2014,1
324950.0,4,2.5,2110,4178,2.0,0,0,3,7,0,2013,0,98042,47.3612,-122.081,2300,2015,4
436472.0,4,2.5,2692,8392,2.0,0,0,3,9,0,2014,0,98030,47.3519,-122.197,2574,2014,0
365250.0,3,2.25,1490,4522,2.0,0,0,3,7,0,2009,0,98028,47.7611,-122.233,1580,2014,4
316475.0,4,2.5,1740,4642,2.0,0,0,3,7,0,2012,0,98042,47.3686,-122.117,1950,2015,2
425000.0,4,2.5,1940,4517,1.0,0,0,3,8,750,2010,0,98028,47.776,-122.26,1910,2015,1
302860.0,2,1.0,970,3279,2.0,0,0,3,7,180,2007,0,98136,47.5469,-122.383,1150,2015,2
298000.0,3,2.5,1852,4000,2.0,0,0,3,7,0,2014,0,98002,47.3455,-122.21,2166,2014,1
333000.0,3,2.5,1520,3041,2.0,0,0,3,7,0,2009,0,98059,47.4874,-122.152,1820,2014,4
289950.0,3,2.5,2099,4275,2.0,0,0,3,7,0,2010,0,98002,47.3521,-122.211,2099,2015,3
419950.0,3,2.25,1250,811,3.0,0,0,3,8,0,2014,0,98136,47.5419,-122.388,1250,2015,2
306000.0,2,1.5,1090,1183,3.0,0,0,3,8,0,2008,0,98103,47.6974,-122.349,1110,2014,1
498445.0,4,2.5,3216,5902,2.0,0,0,3,9,0,2014,0,98030,47.3425,-122.179,2815,2014,5
775950.0,4,2.5,2970,4400,2.0,0,0,3,8,0,2014,0,98052,47.705,-122.114,3010,2014,4
520000.0,2,1.75,1340,1368,2.0,0,0,3,7,280,2006,0,98122,47.618,-122.311,2480,2014,1
849990.0,4,2.75,3300,4987,2.0,0,0,3,9,0,2014,0,98074,47.6175,-122.056,3520,2014,1
767450.0,3,2.0,1630,7599,1.0,0,0,3,10,0,2006,0,98117,47.6981,-122.376,2030,2014,2
665000.0,3,2.25,1590,929,2.0,0,0,3,9,530,2014,0,98122,47.6172,-122.31,1510,2014,4
525000.0,2,2.75,1310,1268,3.5,0,0,3,8,0,2007,0,98103,47.6534,-122.355,1350,2014,3
870515.0,4,3.5,3600,5697,2.0,0,0,3,9,660,2014,0,98075,47.5755,-122.071,3490,2014,1
390000.0,4,2.5,2154,4153,2.0,0,0,3,9,0,2012,0,98058,47.4557,-122.13,2154,2014,0
500000.0,3,1.75,1530,825,3.0,0,0,3,8,0,2015,0,98144,47.5929,-122.308,1580,2015,5
399950.0,3,2.25,1360,1041,2.0,0,0,3,8,266,2006,0,98117,47.6925,-122.375,1522,2014,1
305000.0,3,2.5,1320,2480,2.0,0,0,3,7,0,2005,0,98118,47.536,-122.284,1320,2015,0
415000.0,4,2.5,2891,6499,2.0,0,0,3,9,0,2014,0,98001,47.3359,-122.257,2550,2014,1
716500.0,3,2.5,2340,2155,2.0,0,0,3,10,220,2012,0,98027,47.53,-122.073,2640,2015,4
425000.0,3,2.5,2320,2267,3.0,0,0,3,8,0,2009,0,98177,47.7027,-122.359,1240,2014,2
540000.0,4,2.5,2190,3855,2.0,0,0,3,8,0,2010,0,98011,47.7705,-122.169,2190,2015,1
324747.0,3,2.5,2060,4742,2.0,0,0,3,8,0,2014,0,98038,47.3706,-122.017,2370,2014,0
385000.0,3,2.5,1740,4145,2.0,0,0,3,7,0,2010,0,98053,47.6875,-122.015,1740,2015,2
270000.0,3,2.25,1400,3825,2.0,0,0,3,7,0,2012,0,98042,47.3596,-122.082,2110,2014,1
672000.0,3,2.5,1780,1647,2.0,0,0,3,8,700,2008,0,98103,47.6597,-122.355,2000,2015,3
310000.0,3,2.5,1760,10137,2.0,0,0,3,8,0,2010,0,98038,47.355,-122.059,2000,2015,3
427000.0,3,2.5,2432,9391,2.0,0,2,3,9,0,2005,0,98001,47.3453,-122.267,2912,2014,4
389950.0,3,2.5,2283,3996,2.0,0,0,3,8,0,2008,0,98031,47.4221,-122.192,1760,2015,3
442515.0,4,2.5,2930,4875,2.0,0,0,3,9,0,2014,0,98030,47.3421,-122.179,2815,2015,0
375000.0,3,2.25,1540,1561,3.0,0,0,3,8,0,2010,0,98103,47.6991,-122.346,1540,2014,1
405000.0,2,3.0,1160,1073,2.0,0,0,3,7,280,2007,0,98144,47.5788,-122.315,1250,2015,4
356250.0,3,2.5,2060,5115,2.0,0,0,3,9,0,2014,0,98092,47.3261,-122.163,2648,2014,5
550000.0,3,2.25,1230,875,3.0,0,0,3,8,0,2013,0,98199,47.6521,-122.4,1760,2015,3
340000.0,2,1.5,1160,1438,2.0,0,0,3,7,0,2001,0,98144,47.5917,-122.295,1220,2014,0
362865.0,4,2.5,2245,4301,2.0,0,0,3,8,0,2014,0,98038,47.3555,-122.063,2530,2014,5
830000.0,4,2.5,3400,9692,2.0,0,0,3,9,0,2007,0,98052,47.708,-122.109,3070,2014,0
855000.0,4,3.5,2890,5911,2.0,0,0,3,9,520,2014,0,98075,47.5754,-122.071,3490,2015,2
1210000.0,5,3.5,3220,8000,2.0,0,0,3,9,320,2008,0,98033,47.6834,-122.2,2100,2014,1
235000.0,2,1.0,1140,1730,1.5,0,0,3,8,130,2007,0,98126,47.5494,-122.372,1360,2014,4
349950.0,3,2.0,1640,4714,1.0,0,0,3,8,0,2009,0,98038,47.3539,-122.021,1770,2015,3
659950.0,4,2.75,3510,9400,2.0,0,0,3,9,0,2014,0,98059,47.4827,-122.131,3550,2014,2
475000.0,2,2.25,1060,925,2.0,0,0,3,8,80,2006,0,98199,47.6386,-122.388,1020,2015,3
263900.0,3,2.5,1658,2700,2.0,0,0,3,8,0,2014,0,98198,47.3667,-122.307,1658,2014,1
342000.0,3,2.5,1960,3540,2.0,0,0,3,8,0,2012,0,98038,47.3568,-122.055,1840,2015,4
367899.0,3,2.5,2420,4725,2.0,0,0,3,8,0,2014,0,98038,47.371,-122.018,2370,2014,3
359950.0,2,1.5,893,965,2.0,0,0,3,8,0,2007,0,98122,47.6187,-122.301,1340,2014,3
879950.0,4,2.75,3020,7203,2.0,0,0,3,9,0,2014,0,98033,47.6948,-122.178,3010,2014,2
550000.0,4,2.5,2470,5954,2.0,0,0,3,8,0,2013,0,98028,47.7685,-122.236,2470,2014,1
255000.0,3,2.5,1530,1116,2.5,0,0,3,7,0,2005,0,98028,47.7385,-122.25,1530,2014,4
609500.0,3,1.75,1590,1113,3.0,0,0,3,8,0,2014,0,98107,47.6691,-122.402,1520,2015,1
420000.0,5,3.0,2630,3149,2.0,0,0,3,8,960,2013,0,98056,47.5065,-122.171,2240,2014,4
570000.0,4,2.5,3230,7187,2.0,0,0,3,9,0,2008,0,98059,47.4995,-122.15,2950,2014,2
439000.0,3,2.25,1430,2343,2.0,0,0,3,8,0,2012,0,98108,47.5648,-122.294,1270,2015,1
635000.0,4,2.5,2500,4000,2.0,0,0,3,8,0,2014,0,98144,47.5902,-122.311,1480,2015,0
399950.0,3,2.5,1230,922,2.0,0,0,3,8,150,2009,0,98199,47.6518,-122.384,1230,2014,4
745000.0,4,2.5,3400,4840,2.0,0,0,3,10,210,2006,0,98059,47.5066,-122.146,3400,2014,2
329445.0,2,1.5,830,1119,2.0,0,0,3,7,0,2005,0,98144,47.5828,-122.314,1480,2014,1
588000.0,5,3.0,3110,4464,2.0,0,0,3,8,0,2007,0,98011,47.7719,-122.168,2450,2014,2
494815.0,3,2.5,1910,2091,2.0,0,0,3,8,0,2014,0,98029,47.5445,-122.013,1630,2014,0
600000.0,5,2.75,3380,8179,2.0,0,0,3,9,0,2011,0,98059,47.4827,-122.135,2840,2015,3
673000.0,3,2.75,2830,3496,2.0,0,0,3,8,0,2012,0,98029,47.5606,-122.011,2160,2014,1
889950.0,5,3.5,3700,7055,2.0,0,0,3,9,0,2014,0,98074,47.5929,-122.057,3170,2015,2
500000.0,3,2.25,1530,1396,2.0,0,0,3,8,290,2007,0,98107,47.666,-122.367,1690,2014,2
437000.0,3,3.0,1460,1180,3.0,0,0,3,8,0,2006,0,98117,47.6998,-122.367,1460,2015,2
419700.0,3,2.25,1450,1486,2.0,0,0,3,8,290,2006,0,98116,47.5694,-122.387,1370,2014,4
394000.0,3,2.0,1160,3441,1.0,0,0,4,6,580,1930,0,98136,47.5314,-122.392,1160,2014,2
342000.0,3,2.0,1640,4802,1.0,0,0,3,8,0,2010,0,98038,47.3538,-122.021,1940,2014,2
580000.0,3,2.5,1620,1173,3.0,0,4,3,8,150,2008,0,98103,47.6681,-122.355,1620,2014,4
343000.0,2,1.5,1100,1228,2.0,0,0,3,7,200,2007,0,98118,47.5538,-122.282,1340,2015,4
390000.0,2,1.5,1340,1402,2.0,0,0,3,8,220,2008,0,98144,47.588,-122.304,1340,2015,3
274000.0,3,1.5,1450,4694,2.0,0,0,3,7,0,2011,0,98038,47.3654,-122.021,1870,2014,0
700000.0,4,2.5,3040,7200,2.0,0,0,3,9,0,2008,0,98177,47.7747,-122.366,2360,2015,2
838000.0,4,2.5,2560,7210,2.0,0,0,3,9,0,2006,0,98136,47.5535,-122.395,2160,2015,3
300000.0,6,3.0,2744,9926,2.0,0,0,3,7,0,2006,0,98002,47.2773,-122.216,2470,2014,2
467000.0,3,2.25,1420,990,3.0,0,0,3,8,0,2008,0,98103,47.6801,-122.348,1350,2014,2
395000.0,2,1.0,700,7457,1.0,0,0,3,6,0,1943,0,98108,47.5348,-122.295,1500,2015,0
480000.0,5,2.75,2670,4780,2.0,0,0,3,8,0,2013,0,98059,47.4866,-122.155,2560,2015,1
539000.0,3,2.75,2130,1400,2.0,0,0,3,9,1050,2010,0,98118,47.5661,-122.29,1520,2015,1
306500.0,2,1.0,840,892,2.0,0,0,3,7,0,2006,0,98136,47.5396,-122.387,1030,2014,3
437000.0,3,2.75,2580,5200,2.0,0,0,3,8,0,2008,0,98059,47.496,-122.151,2700,2014,2
160797.0,3,1.5,1270,2356,2.0,0,0,3,7,0,2012,0,98108,47.5671,-122.298,1490,2014,0
729000.0,4,3.5,3065,5440,3.0,0,0,3,9,0,2014,0,98056,47.524,-122.2,2210,2015,2
499000.0,3,2.5,1861,1587,2.0,0,0,3,8,283,2007,0,98034,47.7043,-122.209,2090,2014,4
359950.0,4,2.75,2260,5705,2.0,0,0,3,8,0,2014,0,98042,47.3726,-122.159,2260,2014,3
529950.0,2,2.5,1500,1174,2.0,0,0,3,8,360,2014,0,98107,47.6689,-122.363,1550,2014,0
461000.0,3,2.25,1620,998,2.5,0,0,3,8,80,2012,0,98027,47.5394,-122.027,1620,2015,4
271115.0,2,1.5,830,1325,2.0,0,0,3,7,0,2005,0,98136,47.5472,-122.384,1310,2014,1
653000.0,4,2.5,3120,5137,2.0,0,0,3,7,0,2003,0,98053,47.6842,-122.04,2755,2015,1
565000.0,3,2.5,1870,1058,3.0,0,0,3,8,490,2007,0,98103,47.6512,-122.345,1440,2014,4
529950.0,3,2.25,1240,1250,3.0,0,0,3,8,0,2014,0,98107,47.6748,-122.377,1470,2014,3
585000.0,4,2.5,2820,5612,2.0,0,0,3,9,0,2007,0,98028,47.7477,-122.236,1620,2015,3
609000.0,3,1.75,1630,1526,3.0,0,0,3,8,0,2014,0,98103,47.6536,-122.354,1570,2014,3
267000.0,3,2.25,1584,2800,2.0,0,0,3,7,0,2012,0,98002,47.3454,-122.214,1584,2014,2
557000.0,4,2.5,2840,4500,2.0,0,0,3,8,0,2012,0,98028,47.7678,-122.237,2840,2014,4
625000.0,3,2.5,1730,1301,3.0,0,0,3,9,0,2011,0,98103,47.653,-122.352,1330,2014,4
599000.0,3,2.75,1840,2060,2.0,0,0,3,10,140,2013,0,98027,47.53,-122.073,2590,2014,1
1290000.0,4,3.5,3440,3800,3.0,0,0,3,9,0,2014,0,98112,47.6408,-122.307,1760,2014,3
324500.0,4,2.5,2110,3825,2.0,0,0,3,7,0,2012,0,98042,47.3602,-122.082,2110,2015,0
262000.0,4,2.5,2070,8685,2.0,0,0,3,7,0,2006,0,98188,47.4697,-122.267,2170,2015,3
844000.0,4,3.5,3350,6350,2.0,0,2,3,8,740,2009,0,98116,47.5602,-122.39,1820,2015,2
745641.0,4,2.5,2440,4850,2.0,0,0,3,8,0,2013,0,98052,47.7043,-122.114,2970,2014,1
659950.0,5,3.0,3010,7357,2.0,0,0,3,9,0,2008,0,98133,47.7226,-122.33,2370,2014,4
339989.0,3,2.5,2060,4200,2.0,0,0,3,8,0,2014,0,98038,47.3706,-122.018,2370,2014,0
352500.0,2,2.5,1570,2399,2.0,0,0,3,7,390,2009,0,98106,47.5488,-122.364,1590,2015,0
525000.0,3,2.5,1580,1161,2.0,0,0,3,8,570,2008,0,98112,47.6206,-122.299,1680,2014,1
491000.0,5,3.5,2815,4900,2.0,0,0,3,9,0,2011,0,98030,47.3424,-122.179,2798,2014,1
675000.0,4,2.5,2620,6114,2.0,0,0,3,9,0,2011,0,98029,47.5603,-122.013,2620,2014,4
344000.0,3,2.25,1250,1033,3.0,0,0,3,8,0,2007,0,98103,47.6907,-122.343,1250,2015,1
530000.0,4,2.5,3250,4500,2.0,0,0,3,8,0,2008,0,98059,47.4944,-122.15,3030,2014,1
290500.0,4,3.25,2510,7686,2.0,0,0,3,9,0,2003,0,98055,47.4785,-122.228,2510,2014,2
335000.0,2,1.75,1270,1685,2.0,0,0,3,8,0,2012,0,98108,47.5646,-122.295,1270,2015,1
379000.0,3,2.5,1580,3075,2.0,0,0,3,8,0,2013,0,98126,47.545,-122.368,1710,2014,4
385000.0,3,1.5,1360,2030,3.0,0,0,3,8,0,2008,0,98103,47.6961,-122.349,1360,2014,3
500012.0,4,2.5,2400,9612,1.0,0,0,3,8,1170,1962,2009,98059,47.4799,-122.127,2430,2015,2
366750.0,3,3.0,1571,2017,3.0,0,0,3,8,0,2008,0,98125,47.7338,-122.309,1520,2014,0
405000.0,2,2.0,1405,1073,2.0,0,0,3,8,265,2007,0,98122,47.612,-122.295,1405,2014,4
356999.0,3,1.5,1010,1546,2.0,0,0,3,8,0,1971,2014,98144,47.5998,-122.311,1010,2015,3
590000.0,2,2.5,1450,1281,2.0,0,0,3,8,230,2006,0,98105,47.665,-122.285,1440,2015,4
294000.0,3,1.75,1420,1361,2.0,0,0,3,7,460,2014,0,98108,47.5684,-122.314,1340,2014,1
731500.0,4,2.5,2650,4644,2.0,0,0,3,8,0,2013,0,98053,47.6945,-122.018,2640,2015,6
837219.0,5,2.75,3030,7679,2.0,0,0,3,9,0,2014,0,98074,47.593,-122.057,3080,2014,4
798800.0,3,2.75,2670,3738,1.0,0,0,3,10,950,2013,0,98056,47.5299,-122.203,2610,2014,0
482500.0,2,2.5,1170,809,2.0,0,0,3,9,0,2007,0,98103,47.6875,-122.339,1170,2014,2
319000.0,3,1.5,1480,1722,3.0,0,0,3,7,0,2007,0,98125,47.728,-122.292,1480,2014,4
950000.0,3,2.5,2700,6947,2.0,0,3,3,9,0,2013,0,98056,47.5172,-122.208,2500,2014,2
378000.0,3,2.5,1601,2491,3.0,0,0,3,7,65,2007,0,98125,47.719,-122.317,1420,2014,0
489950.0,3,2.5,2540,5237,2.0,0,0,3,8,0,2011,0,98118,47.5492,-122.276,1800,2014,0
345000.0,2,1.75,1030,1106,2.0,0,0,3,7,265,2006,0,98136,47.5397,-122.387,1030,2015,0
510000.0,3,2.5,2730,7136,2.0,0,0,3,8,0,2012,0,98198,47.3938,-122.321,2130,2015,3
432500.0,4,2.5,3172,5033,2.0,0,0,3,8,0,2014,0,98023,47.2961,-122.348,2704,2014,1
650000.0,4,2.5,3160,8530,2.0,0,0,3,9,0,2006,0,98059,47.5075,-122.148,3160,2015,0
750000.0,4,2.5,2850,12429,2.0,0,0,3,9,0,2008,0,98033,47.6915,-122.177,2540,2014,4
870000.0,4,3.5,2780,3100,2.0,0,0,3,8,660,2014,0,98117,47.6886,-122.364,1740,2015,0
664950.0,2,1.75,1180,900,2.0,0,0,3,10,400,2014,0,98102,47.6395,-122.329,1380,2014,1
391000.0,3,2.25,1410,1290,2.0,0,0,3,7,120,2004,0,98027,47.5345,-122.069,1490,2014,0
479349.0,5,3.0,3223,6371,2.0,0,0,3,9,0,2014,0,98042,47.3584,-122.163,1979,2015,3
661000.0,4,3.25,2600,2074,2.0,0,0,3,8,450,2011,0,98027,47.5402,-122.028,2510,2014,1
379000.0,3,3.25,1380,1234,3.0,0,0,3,8,0,2006,0,98103,47.6935,-122.342,1370,2014,3
415000.0,3,2.25,1620,998,2.5,0,0,3,8,80,2010,0,98027,47.5401,-122.027,1620,2014,0
375000.0,3,3.25,1370,1227,3.0,0,0,3,8,0,2007,0,98103,47.6964,-122.341,1370,2014,0
355000.0,3,2.0,1220,1186,3.0,0,0,3,8,0,2007,0,98103,47.6972,-122.341,1280,2014,4
540000.0,3,2.5,1280,1889,3.0,0,0,3,8,0,2009,0,98105,47.6619,-122.324,1450,2014,4
290000.0,2,1.5,770,850,2.0,0,0,3,7,0,2006,0,98116,47.5644,-122.388,1350,2014,3
500000.0,3,2.5,1210,1200,3.0,0,0,3,8,0,2008,0,98103,47.6543,-122.345,1210,2014,1
416000.0,4,2.5,2890,6322,2.0,0,0,3,8,0,2011,0,98038,47.3494,-122.044,2380,2014,1
349900.0,3,2.5,1580,2765,2.0,0,0,3,8,0,2011,0,98126,47.5444,-122.369,1580,2014,0
465000.0,3,2.25,1530,1245,2.0,0,0,3,9,480,2014,0,98122,47.6018,-122.297,1530,2014,3
496800.0,4,2.25,1850,2340,2.5,0,0,3,8,0,2014,0,98126,47.543,-122.372,1850,2015,3
680000.0,4,2.5,2440,6581,2.0,0,0,3,8,0,2014,0,98133,47.7321,-122.334,1480,2015,4
920000.0,4,3.25,2190,4265,2.0,0,0,3,9,650,2015,0,98122,47.6178,-122.29,1730,2015,4
292000.0,3,2.5,1270,1283,3.0,0,0,3,7,0,2007,0,98125,47.7209,-122.291,1270,2014,3
576000.0,4,2.5,3340,6924,2.0,0,0,3,8,0,2009,0,98059,47.495,-122.149,3030,2015,3
670000.0,2,2.0,1500,761,3.0,0,3,3,8,0,2008,0,98103,47.6522,-122.346,1360,2015,4
953007.0,4,3.5,3120,5086,2.0,0,0,3,9,640,2008,0,98115,47.6762,-122.288,1880,2014,1
399000.0,4,2.5,2480,4334,2.0,0,0,3,8,0,2012,0,98038,47.3826,-122.036,2480,2015,0
399000.0,2,2.0,1110,1155,3.0,0,0,3,7,130,2008,0,98136,47.5496,-122.388,1110,2015,0
847093.0,4,2.75,2760,5670,2.0,0,0,3,10,0,2014,0,98075,47.5819,-122.047,2760,2014,0
599950.0,3,2.5,1510,1493,3.0,0,0,3,8,0,2014,0,98107,47.669,-122.402,1530,2015,4
499000.0,3,2.5,1460,1614,2.0,0,0,3,8,280,2007,0,98117,47.6781,-122.374,1380,2014,2
1030000.0,4,3.25,3270,5187,2.0,0,0,3,9,160,2014,0,98052,47.6966,-122.133,3600,2014,0
515000.0,4,2.5,2670,8765,2.0,0,0,3,9,0,2006,0,98059,47.4876,-122.146,2880,2014,1
355000.0,3,2.25,1410,1332,2.0,0,0,3,7,120,2004,0,98027,47.5345,-122.069,1445,2014,1
319900.0,4,2.75,2475,4000,2.0,0,0,3,7,0,2014,0,98002,47.3452,-122.21,2166,2014,1
460000.0,3,3.5,1600,1431,2.0,0,0,3,8,360,2006,0,98117,47.6865,-122.363,1500,2014,1
305000.0,2,1.0,1290,3383,2.0,0,0,3,7,0,2008,0,98053,47.6968,-122.025,1290,2015,3
394950.0,2,2.25,1300,2104,2.0,0,0,3,8,290,2011,0,98136,47.5477,-122.388,1430,2015,4
382000.0,4,3.5,2530,3000,2.0,0,0,3,8,680,2014,0,98146,47.4919,-122.336,1470,2014,3
560000.0,3,2.5,1390,1411,3.0,0,0,3,8,0,2008,0,98103,47.6485,-122.334,1350,2015,2
772000.0,3,2.25,1640,1204,3.0,0,0,3,8,0,2014,0,98112,47.6196,-122.297,1630,2014,1
324950.0,4,2.5,2229,5723,2.0,0,0,3,7,0,2012,0,98032,47.3693,-122.286,2738,2014,1
530000.0,3,2.5,1790,3078,2.0,0,0,3,8,0,2010,0,98027,47.5638,-122.094,1890,2014,2
384000.0,3,2.25,990,736,2.5,0,0,3,8,110,2009,0,98105,47.6605,-122.319,1030,2014,4
719950.0,5,2.75,3240,6863,2.0,0,0,3,10,0,2013,0,98056,47.5033,-122.193,2360,2014,2
319950.0,2,2.5,1280,819,2.0,0,0,3,8,220,2006,0,98103,47.6905,-122.364,1290,2014,0
292000.0,3,2.5,1610,3848,2.0,0,0,3,8,0,2006,0,98055,47.4497,-122.188,1610,2015,2
425000.0,2,2.5,1150,1027,3.0,0,0,3,8,0,2008,0,98103,47.6534,-122.356,1360,2014,2
799950.0,5,3.75,3760,4702,2.0,0,0,3,9,980,2014,0,98034,47.7202,-122.223,2950,2014,4
499000.0,2,2.5,1320,1157,2.0,0,0,3,8,330,2014,0,98107,47.6689,-122.363,1550,2014,0
572000.0,4,2.75,2700,7992,2.0,0,0,3,9,0,2012,0,98059,47.4831,-122.135,2840,2015,4
459000.0,2,2.0,1480,804,3.0,0,0,3,8,0,2008,0,98122,47.602,-122.308,1380,2014,1
529500.0,3,2.25,1410,905,3.0,0,0,3,9,0,2014,0,98116,47.5818,-122.402,1510,2015,2
374500.0,4,2.5,3135,5811,2.0,0,0,3,9,0,2005,0,98092,47.3263,-122.18,3008,2014,1
584000.0,3,2.5,1480,1485,2.0,0,0,3,8,200,2007,0,98102,47.6376,-122.326,1470,2014,3
505000.0,2,2.25,1060,1209,2.0,0,0,3,8,120,2006,0,98102,47.6369,-122.327,1300,2014,0
565000.0,2,2.5,1950,2457,3.0,0,0,3,8,0,2009,0,98144,47.5925,-122.302,1650,2014,4
799000.0,4,2.75,3340,5677,2.0,0,0,3,9,0,2011,0,98052,47.709,-122.118,3240,2015,2
547000.0,3,2.5,1570,1452,2.5,0,0,3,9,330,2007,0,98199,47.648,-122.396,1670,2015,2
550000.0,3,2.5,1930,6604,2.0,0,0,3,7,0,2014,0,98166,47.4692,-122.351,910,2015,4
250000.0,3,2.0,1590,8100,1.0,0,0,3,7,530,1996,0,98038,47.3611,-122.047,1590,2014,3
960000.0,4,4.5,3720,7746,2.0,0,0,3,10,0,2014,0,98034,47.7323,-122.165,3080,2015,0
441000.0,2,1.0,1290,1289,2.0,0,0,3,7,260,2005,0,98144,47.6006,-122.305,1290,2015,4
265000.0,3,2.25,1489,2800,2.0,0,0,3,7,0,2012,0,98002,47.3454,-122.214,1584,2015,1
286800.0,3,2.5,1413,3600,2.0,0,0,3,8,0,2011,0,98031,47.4222,-122.193,2150,2014,1
375000.0,3,2.5,1300,1362,2.0,0,0,3,8,420,2008,0,98144,47.5893,-122.317,1300,2015,3
312500.0,3,3.25,1480,983,2.0,0,0,3,8,300,2013,0,98106,47.5555,-122.363,1330,2014,0
850000.0,4,2.75,3320,5559,2.0,0,0,3,9,0,2012,0,98075,47.5607,-122.031,3400,2015,2
390500.0,3,2.25,1530,1279,2.0,0,0,3,7,414,2007,0,98177,47.7035,-122.357,1320,2015,2
455000.0,3,2.5,1180,932,3.0,0,0,3,8,0,2010,0,98119,47.63800000000001,-122.375,1180,2014,2
455000.0,2,2.0,1190,1303,2.0,0,0,3,8,390,2009,0,98107,47.6675,-122.368,1670,2015,0
515000.0,3,2.25,1300,1180,3.0,0,0,3,8,0,2008,0,98103,47.6871,-122.339,1300,2014,2
362500.0,3,3.5,1710,2212,2.0,0,0,3,7,310,2013,0,98126,47.5459,-122.368,1580,2015,2
230000.0,3,1.75,1140,1165,2.0,0,0,3,8,0,2014,0,98108,47.5638,-122.295,1150,2014,3
425000.0,2,2.5,1320,1329,2.0,0,0,3,8,140,2007,0,98107,47.6728,-122.374,1490,2014,0
298450.0,5,3.0,2100,9752,1.0,0,0,3,8,900,2007,0,98003,47.3341,-122.304,1270,2014,0
344000.0,4,2.5,2400,4848,2.0,0,0,3,8,0,2004,0,98038,47.3626,-122.04,1980,2014,0
